year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2015,Argenton 132_11kV,28-Aug-14,MW,16.91856,16.54599,15.81016,16.18221,15.60727,14.82499,14.13494,14.56625,13.70801,13.29525,12.77667,12.22536,11.92157,11.5976,11.13864,10.83576,10.62782,10.92712,11.00131,11.13075,11.89288,11.94071,12.76445,14.35583,15.79358,16.81487,17.51536,17.95887,18.95486,19.76257,20.45656,20.44296,20.37182,19.9917,19.69298,19.33222,19.39162,19.60295,19.52144,19.14124,19.14835,19.49269,19.13376,18.43537,18.41745,18.66652,18.38063,18.39647,17.7475,17.82665,17.95654,18.29193,17.77225,17.45993,17.44441,17.48327,17.6083,17.41001,16.83874,16.49456,16.50592,16.30673,16.27471,15.83006,15.83307,16.2073,16.05107,16.89958,17.07052,17.58996,18.19458,18.8754,19.1885,19.54162,19.43345,19.35507,19.20686,19.2383,18.95779,18.39993,17.83868,17.6941,17.39516,17.25255,16.45436,15.93256,16.21781,15.5611,17.33661,17.61766,16.86018,15.92537,16.55313,15.86386,15.85021,16.02068
2015,Argenton 132_11kV,29-Aug-14,MW,16.74086,16.12804,15.74916,16.01565,15.55708,14.86947,13.98523,14.28605,14.10296,13.44847,12.75226,12.19026,11.7411,11.48699,10.98368,10.78106,10.5452,10.36591,10.50482,10.68503,11.85598,12.1108,12.62386,13.58116,15.02652,16.281,17.44475,18.12445,18.63871,19.24651,20.08852,20.35621,19.8886,20.05406,19.42971,19.37446,19.27842,19.34172,18.6551,18.60702,18.34419,18.61743,18.4092,17.91278,17.95644,18.01207,18.22552,17.90443,18.0463,17.89899,17.48666,16.87301,16.31411,15.72857,15.58761,16.0112,15.71051,15.33813,15.17049,14.89102,14.82096,14.85544,14.73025,15.06957,15.24009,15.53521,15.72132,15.95442,16.24997,16.80953,17.65581,17.91241,18.26984,18.19697,17.96079,17.85977,17.5898,17.44224,17.14565,16.72673,16.34004,16.12961,15.70616,15.35112,14.8671,14.57292,14.95657,14.55896,16.15077,16.35334,15.33303,14.51222,15.38413,14.7753,14.70356,14.93528
2015,Argenton 132_11kV,30-Aug-14,MW,15.69806,15.24685,14.77344,14.99009,14.66767,13.74405,12.85736,11.99719,12.09265,12.12751,11.47769,10.95115,10.39217,10.04699,9.87634,9.55624,9.33855,9.19433,9.13855,9.34169,9.49805,9.61678,9.74198,10.14634,10.71604,10.88826,11.33328,11.58416,11.99639,12.83231,13.61556,14.39138,14.80947,15.20877,15.55468,16.09022,16.71274,16.8245,16.56367,15.95899,15.80185,15.55803,15.43046,14.98913,14.6322,14.45443,14.08286,13.81333,13.95941,13.5275,13.15252,13.09536,12.51407,12.66512,12.5914,12.53676,12.67632,12.55363,12.53591,12.43136,12.79744,12.87002,12.68081,12.78871,13.17419,13.73596,14.14727,13.86142,14.22933,14.51387,15.33897,15.57822,16.32921,16.28229,16.08107,15.76042,15.57389,15.52984,15.14694,14.74201,14.41665,14.24533,13.77638,13.55083,13.27686,13.02243,14.92491,14.71068,14.27039,13.51028,13.54456,13.13861,14.61552,14.1214,12.98673,12.60757
2015,Argenton 132_11kV,31-Aug-14,MW,13.32278,12.32345,11.77732,12.75989,12.19167,11.10065,10.46098,10.04662,9.98703,9.79605,9.53339,9.21673,8.92626,8.90052,8.91706,8.74346,8.64501,8.52854,8.51496,8.65878,8.93926,9.18063,9.36109,9.64489,9.8009,9.89394,10.30232,10.49236,10.57374,11.02629,11.25949,11.61985,12.06764,12.50586,12.70798,12.96733,13.14092,13.16702,13.01848,13.10524,13.12077,13.02476,12.82522,12.81101,12.84511,12.84578,12.38112,12.00642,12.04997,12.06462,11.75682,11.76575,11.64658,11.39747,11.23767,11.26358,11.37082,11.09086,11.07134,11.01696,11.28703,11.41009,11.31009,11.63704,11.82505,11.94858,12.43642,12.27681,12.44356,13.03955,13.74335,14.52755,15.4511,15.2825,15.13722,14.89024,14.50603,14.59668,14.31594,14.28457,14.06513,13.80471,13.78599,13.55,13.20801,13.05672,14.85743,14.77456,14.26018,13.57821,13.80459,13.56117,14.82455,14.76392,13.47374,13.03235
2015,Argenton 132_11kV,1-Sep-14,MW,13.49214,13.12349,12.63127,13.49346,13.04529,12.03924,11.55961,11.40928,10.80803,10.50645,10.26405,10.00283,9.88313,9.91472,9.85551,9.83447,9.84714,9.91423,10.00174,10.3916,11.40323,12.10784,12.45996,13.30351,14.32303,15.38958,17.00768,17.60437,18.16704,18.62089,18.6948,19.00337,19.2225,18.52199,18.20014,17.92074,17.52208,17.28527,17.17626,16.71077,16.49614,16.4039,16.16793,16.09932,15.45647,15.72045,15.82999,15.92563,15.76234,15.58917,15.5594,15.61604,16.04074,16.1934,16.30823,16.3124,16.19228,15.56611,15.65423,15.36459,15.3755,15.43958,15.14958,15.13259,14.71053,15.01597,15.66154,15.70565,15.98206,16.14453,16.79157,16.90796,17.09018,16.92218,16.76676,16.46072,16.05104,16.04164,15.61958,15.5792,15.41387,15.03292,14.84364,14.49436,14.21143,13.76875,14.34535,13.69139,15.39916,15.23248,14.91946,14.1807,15.16126,14.52657,14.52323,14.83699
2015,Argenton 132_11kV,2-Sep-14,MW,15.75312,15.04513,14.62607,15.05187,14.82578,14.15141,13.18929,13.638,13.19289,12.78943,12.12699,11.46691,11.24935,10.66283,10.17465,10.12887,10.08696,9.86525,9.90675,10.37711,11.0548,11.37788,11.85484,12.73878,14.02066,14.64799,15.30115,15.99352,16.87426,17.51412,17.75025,18.29411,18.67457,18.76168,18.71688,18.49624,18.54647,18.23482,18.00443,18.11076,18.11649,17.98758,18.24716,18.58862,18.15574,18.07083,18.03474,18.03029,18.58668,19.01525,18.82108,18.85659,19.0596,19.11888,18.86721,18.31386,17.99452,17.64709,17.10913,17.34414,17.45681,17.28203,16.64032,16.53643,17.2285,18.27062,18.68223,19.07071,19.51768,19.75453,21.00472,20.9979,21.12537,21.2312,20.89575,20.68405,20.31128,20.52252,19.76647,19.30395,18.78488,18.50268,18.25799,17.70774,17.38121,16.91445,17.27663,16.4659,17.9285,17.55102,16.90755,16.21607,17.04654,16.16953,16.18978,16.49041
2015,Argenton 132_11kV,3-Sep-14,MW,16.66675,16.13768,15.71217,16.01082,15.68199,14.82586,13.83756,14.50683,14.19081,13.69615,13.05231,12.49283,12.16141,11.66315,11.36376,11.0622,10.72037,10.69843,11.02766,11.4677,11.89141,12.57827,13.20611,14.45526,15.82112,17.05096,18.12438,18.44001,18.85901,20.09123,20.61001,20.85745,21.10304,20.4861,20.36713,20.21165,19.79199,19.77654,19.57094,19.3444,19.41184,19.42993,19.79587,19.56034,18.69381,18.80172,18.88895,18.61818,18.18012,18.1321,18.13637,18.6238,18.18804,18.44351,17.57678,17.38839,17.20075,17.22286,16.95011,17.12106,17.17225,17.09247,16.70772,16.54148,17.05168,16.69143,16.76801,16.55145,17.64245,18.65694,19.52788,20.36198,20.45317,21.17677,21.05945,20.87104,21.46779,21.29361,20.8992,20.51624,20.25513,19.63284,18.85559,18.49658,18.0113,17.36082,17.32762,16.58925,16.31652,15.90394,15.22381,14.66076,15.62361,15.05077,14.98774,14.65339
2015,Argenton 132_11kV,4-Sep-14,MW,15.22613,14.96064,14.47767,14.61546,14.80807,14.14411,13.39065,12.56559,12.17099,11.69674,11.16494,10.5863,10.53743,10.34382,10.009,9.94069,10.38849,10.5762,10.7028,11.02689,11.94752,12.50248,12.70868,13.96566,15.18197,16.1159,16.92779,17.74896,18.9471,19.51238,20.03017,20.0503,20.334,20.01366,19.92036,19.67907,19.23286,18.35722,18.24131,18.24854,17.88267,17.32033,17.29096,17.49742,17.91097,18.00727,17.72094,17.57156,17.83719,17.54533,17.55838,16.78211,16.7839,16.95817,16.8429,17.29023,19.48996,21.41342,21.44658,21.19726,20.45258,19.91083,19.72521,19.40706,18.96947,18.60969,18.11302,18.66348,18.72161,19.48022,20.38173,21.09948,22.26407,22.71168,22.71185,22.29307,22.23152,22.19429,21.69124,21.31792,20.62092,20.54779,19.88969,19.64142,18.88871,18.03618,17.99434,17.3562,16.48573,15.78655,15.16214,14.4931,15.58709,14.96188,14.11154,13.29618
2015,Argenton 132_11kV,5-Sep-14,MW,13.29432,12.91445,12.946,12.65325,12.11966,11.4846,10.95058,10.60314,10.08006,10.14164,10.17434,9.88393,9.93003,9.65075,9.57085,9.33235,9.81025,9.76937,9.84212,10.68345,11.58432,11.9653,12.39755,13.70156,15.18365,15.88081,17.05778,17.98982,17.08273,16.91155,17.5078,17.32265,17.3908,16.83162,16.25553,16.59391,16.29102,16.67347,16.40939,16.48463,16.55211,16.4862,16.0683,15.79069,15.8445,15.28217,15.22581,16.16884,16.61575,16.4651,16.44972,16.67499,16.22704,16.08155,16.52481,15.90083,16.65926,17.43241,16.6063,16.2428,16.47375,16.70754,16.05615,15.9627,16.09643,16.19706,16.37649,16.64229,16.47144,16.68046,17.45832,17.80973,18.75665,18.78542,18.71438,18.39561,18.13123,18.18451,17.79043,17.33644,16.87385,16.73114,16.22748,15.95992,15.68365,15.09472,15.41666,14.83937,16.51301,16.41799,15.56255,14.82727,15.65213,14.87842,14.71338,14.96671
2015,Argenton 132_11kV,6-Sep-14,MW,15.65462,15.16062,14.7101,14.72815,14.65853,13.63158,12.78565,12.14457,12.22368,12.40643,11.79095,11.21102,10.77836,10.41643,9.98778,9.83403,9.64453,9.41217,9.30531,9.342,9.58928,9.78017,9.83182,10.40298,11.01567,11.06769,11.24333,12.10826,12.92248,13.51199,13.90119,14.70129,15.3562,15.77192,16.15147,16.20095,16.06341,16.16828,15.88937,15.63377,15.51162,14.8987,14.61369,14.14209,14.59968,14.96743,14.85801,15.04301,15.02568,14.31944,13.47042,12.83094,12.65783,12.58543,12.176,11.8084,11.78076,11.83565,11.59118,11.80607,11.8742,11.89947,11.75288,11.90245,12.42304,12.69972,12.95082,12.67818,12.95451,13.72552,14.6338,15.14241,15.76435,15.8548,15.60127,15.56698,15.54263,15.54694,15.13593,14.78526,14.55892,14.3701,14.13917,13.91649,13.82257,13.44034,15.10755,14.91605,14.2867,13.6725,13.61375,13.0869,14.40566,14.24199,13.11711,12.58736
2015,Argenton 132_11kV,7-Sep-14,MW,13.23948,12.22876,11.65026,12.68921,12.13521,10.97619,10.25698,9.88865,9.94376,9.98695,9.59436,9.26183,8.9534,8.83724,8.80209,8.7662,8.68154,8.59916,8.6373,8.75576,8.93974,8.93821,9.20239,9.65169,9.92189,10.01161,10.17968,10.5057,11.06732,11.59989,12.21071,12.89434,13.68885,14.30971,14.65418,14.81051,15.02512,15.03132,14.73936,14.31784,14.33719,14.28472,13.67902,13.38104,13.28423,13.54051,12.82638,12.54167,12.55991,11.7527,11.63364,11.56017,10.99076,10.95086,10.84118,10.68045,10.68372,10.99575,11.31252,11.10527,11.39,11.64985,11.81866,11.95617,12.24849,12.64388,13.10959,12.99384,13.33575,13.64014,14.26223,14.73652,15.45646,15.72078,15.69873,15.51275,15.31431,15.43465,15.00639,14.76553,14.60018,14.52341,14.30906,14.01598,13.74857,13.14921,14.75662,14.65837,14.30868,13.66062,13.49615,13.21097,14.72954,14.46416,13.45883,12.85384
2015,Argenton 132_11kV,8-Sep-14,MW,13.64848,12.4953,12.27291,13.16548,12.81653,11.39627,10.94565,10.8716,10.64698,10.26456,10.06099,9.62662,9.94064,9.88842,9.58535,9.78479,10.22694,10.17219,10.36676,10.79044,11.43352,11.67276,12.6619,13.35661,14.73526,15.93941,17.57821,18.17581,18.7711,19.08244,19.51074,19.68467,19.33314,19.01921,18.7867,18.44582,18.07077,17.94496,17.93417,17.88966,18.06995,17.61758,17.0187,17.05562,16.90686,17.20024,17.33863,17.02535,17.03367,17.0535,17.00607,17.01107,17.08146,17.28026,16.76627,17.10695,17.00205,16.80647,15.93421,15.88994,16.17204,16.01083,15.78215,15.78429,15.66494,15.72309,15.61413,16.0072,15.98682,16.29906,17.08763,17.29695,17.87516,17.82362,18.21706,18.13292,17.71099,17.7852,17.12275,17.04937,16.83973,16.31228,15.98733,15.70531,15.3891,14.87126,15.10887,14.88272,16.45465,16.24967,15.1064,15.03291,15.70681,15.1752,15.1015,15.34866
2015,Argenton 132_11kV,9-Sep-14,MW,16.14404,15.6283,15.17303,15.00961,15.20032,14.3897,13.69175,14.21481,13.75516,12.75371,11.64591,11.49264,11.45992,11.05394,10.74505,10.5212,10.38844,10.42407,10.6185,11.01201,11.24045,12.12394,12.89166,13.95909,14.88256,16.08277,17.47047,18.02744,18.11509,18.64031,18.83624,18.46349,18.34903,18.17576,17.95392,17.36424,17.13068,16.84653,16.4352,16.59514,16.43093,16.36336,16.24765,15.88785,16.11793,16.54303,16.18003,15.98837,15.89459,15.99192,16.07734,16.03128,16.05974,16.24781,15.98135,16.02502,15.93185,15.86,15.67312,15.8855,16.02748,16.40992,16.15871,16.05352,15.72638,15.33822,15.38509,15.43121,15.49826,15.83763,16.20817,16.34865,16.60334,16.67335,16.6922,16.35537,15.86627,16.01302,15.60435,15.06753,14.66171,14.0561,14.03459,13.77019,13.18627,13.15879,13.54942,12.99527,14.91153,14.82413,14.03719,13.51734,14.1804,13.771,13.76407,14.04221
2015,Argenton 132_11kV,10-Sep-14,MW,14.94352,14.62278,13.92225,14.33683,14.23969,13.12075,12.23553,12.69237,12.2559,11.40294,10.83163,10.39425,10.25734,9.62167,9.30153,9.58254,9.46266,9.80175,9.73866,9.91253,10.68807,11.00014,11.42528,12.22844,13.70663,14.12116,15.05439,15.58063,16.54177,17.4925,17.68066,17.82423,18.11241,18.32041,17.35107,17.22416,16.81006,16.7578,16.85804,16.69243,16.63431,16.6501,16.42755,16.2853,15.88817,15.9171,15.99647,16.00145,16.03909,15.68147,15.814,16.24708,16.51421,16.28117,15.96041,16.20136,15.97147,15.8332,15.63963,15.95052,15.7298,15.70616,15.80935,15.73059,15.94283,15.41391,15.37429,15.35094,14.97651,15.17996,15.6368,15.53684,16.04935,16.20388,15.87808,15.91932,15.49449,15.67487,15.25486,14.98095,14.56701,14.31651,14.094,13.35284,13.41298,13.16597,13.69003,13.17536,14.64041,14.8092,14.26817,13.55195,14.55204,14.05428,14.09838,14.40419
2015,Argenton 132_11kV,11-Sep-14,MW,15.22562,14.695,14.49629,14.62915,14.32165,13.37236,12.56832,13.00473,12.5393,11.98063,11.19997,10.85414,10.56236,10.13446,9.9647,9.9083,9.7554,9.80845,9.95458,10.24166,10.87966,11.17254,11.49368,12.58267,13.77631,14.78187,15.39829,15.79575,16.2532,16.78954,17.23687,17.23604,17.6003,17.48436,17.39091,17.02977,16.68308,16.46679,16.45985,15.91178,16.00493,15.90296,15.76005,15.6241,15.34963,15.58364,15.85988,15.74659,15.60189,15.51665,15.61229,15.99924,15.77638,15.914,16.01718,15.84871,15.65641,15.7035,15.47954,15.57901,15.36217,15.07306,14.98502,15.24042,15.38156,15.142,14.91059,14.70346,14.65799,15.03186,15.12153,15.38298,16.14188,16.45028,16.34853,16.2676,16.00569,15.95173,15.40502,15.12715,14.64595,14.34777,14.30065,13.80431,13.34455,12.86806,13.32384,13.12176,14.54873,14.63001,13.95999,13.56575,14.59515,14.15742,14.14498,14.47254
2015,Argenton 132_11kV,12-Sep-14,MW,15.09538,14.58142,14.23297,14.48177,14.2535,13.26135,12.25604,12.57715,12.1365,11.56322,11.10857,10.68271,10.33169,10.26722,10.07661,9.8886,9.54236,9.67653,9.95156,9.98708,10.45915,10.79271,11.30136,11.87307,13.14953,14.21087,14.98227,15.11415,15.52301,16.89553,17.16809,17.26857,17.27145,17.62989,17.90194,17.47734,17.29175,17.02794,16.84526,16.8306,16.78768,16.77099,16.86061,16.68816,16.72491,16.27322,16.3888,16.31144,16.44524,16.56549,16.15343,15.75354,15.5427,15.59908,15.35746,15.4278,15.55548,15.25809,15.10875,15.17299,14.86712,14.62372,14.79465,14.73955,14.35199,14.46285,14.69455,14.672,15.30624,15.48913,15.76815,15.68071,15.84464,15.90939,16.02793,15.83,15.53317,15.44883,15.02728,14.98492,14.65344,14.1423,13.76993,13.46758,13.12162,12.93925,13.47578,13.32939,14.72232,14.80839,14.05226,13.57754,14.36758,13.74398,13.70795,14.09326
2015,Argenton 132_11kV,13-Sep-14,MW,14.53503,14.00465,13.6496,13.95393,13.83708,12.97283,11.94418,11.23153,11.36433,11.36318,10.75365,10.29861,9.79384,9.52419,9.28465,9.08834,8.97525,8.84435,8.84044,8.92249,9.01864,9.26287,9.4354,9.80342,10.29657,10.47004,10.90907,11.42779,11.74212,12.11592,12.43183,12.76423,13.04199,13.02264,13.31134,13.51678,13.80467,13.86887,13.76574,13.414,13.32198,13.11768,13.22342,13.16168,12.70106,12.83381,12.81783,12.76075,12.47616,12.075,11.70207,11.82334,11.95254,12.03967,11.92174,11.85491,11.60306,11.4845,11.5562,11.36581,11.67411,11.94396,11.67868,11.87246,11.99014,12.31957,12.51165,12.21086,12.37571,12.52038,12.92838,12.99757,13.67565,13.65401,13.62279,13.57679,13.13977,13.35817,13.05972,12.78516,12.56544,12.29504,12.19842,11.98677,11.77925,11.62559,13.52924,13.24273,12.55757,11.96595,12.02065,11.75647,13.15809,12.94868,12.02989,11.60746
2015,Argenton 132_11kV,14-Sep-14,MW,12.34888,11.59207,10.96134,12.00909,11.54674,10.51555,9.87165,9.35381,9.44826,9.30793,8.98883,8.93529,8.62242,8.53342,8.47441,8.43219,8.42601,8.36868,8.34754,8.63552,8.48698,8.62452,8.79641,8.92313,9.23198,9.50814,9.84934,10.0515,10.21256,10.37281,10.71931,11.0868,11.37266,11.60297,11.91925,12.15792,12.14149,12.11536,11.84963,11.80064,11.70248,11.54052,11.45951,11.34923,11.27447,11.27602,11.00518,10.87125,10.85116,10.92721,10.89646,10.82859,10.65202,10.58993,10.74344,10.78145,10.76352,10.72398,10.78385,10.90937,11.10211,11.23869,11.12086,11.43554,11.44537,11.65104,11.82689,11.47961,11.59254,12.05936,12.72098,12.96674,13.56702,13.80254,13.67107,13.43419,13.00126,13.02948,12.40034,12.11675,11.96316,11.77539,11.65345,11.2476,11.07637,10.87254,12.62372,12.56253,12.08435,11.50121,11.74239,11.71931,13.16502,12.72786,11.6742,11.18707
2015,Argenton 132_11kV,15-Sep-14,MW,12.18643,11.59257,10.77805,11.65286,11.4295,10.63127,10.07643,9.85501,9.9297,9.5157,9.2881,8.89736,8.71455,8.96713,8.68393,8.78063,8.99963,9.01278,9.05772,9.57254,10.00647,10.23899,10.7126,11.53825,12.81905,13.65311,14.34214,14.82032,14.92767,15.54,16.05427,16.17318,16.53479,16.96158,16.79094,16.37825,16.10954,16.22585,16.35806,16.55412,16.50743,16.34977,16.35195,16.49813,16.22862,16.26821,16.18522,16.32859,16.63755,16.8691,16.76185,16.85938,16.81284,15.89771,15.95295,16.08542,15.95969,16.22421,16.0373,15.80747,15.855,15.70213,15.30705,15.32476,15.15404,15.09219,14.57223,14.84891,15.01608,15.53016,16.21572,16.26863,16.48394,16.68971,16.45114,16.33633,16.03095,15.96056,15.37901,15.01247,14.6859,14.21407,14.10814,13.88863,13.22457,13.08651,13.33275,13.38318,14.78181,14.80649,14.32579,13.63999,14.48466,13.78645,13.63923,14.00041
2015,Argenton 132_11kV,16-Sep-14,MW,14.74517,14.0525,13.76985,14.245,13.93146,12.99586,12.23372,12.44436,12.42508,11.52092,10.97996,10.47745,9.94059,9.8438,9.66981,9.67548,9.36378,9.16223,9.3173,9.6279,10.30437,10.76818,10.91224,11.96696,13.27988,13.64137,14.36303,14.53559,14.75003,15.27381,16.25133,16.08772,16.10176,16.31236,16.17953,15.8854,16.44043,16.68379,16.52537,16.36986,16.0084,16.09248,15.8209,16.30833,16.47848,16.76063,16.99338,16.78778,16.75098,16.39335,16.77653,16.92247,16.78382,16.58939,16.3273,16.79821,16.50807,16.68057,16.54332,16.48134,16.31549,16.07463,15.90793,15.3477,15.4195,15.13579,15.05172,14.63402,14.46378,15.01724,15.42848,15.06496,15.03633,15.36809,15.3523,15.23018,14.67162,14.79758,14.87563,14.543,14.26643,14.00937,13.81917,13.54232,13.24718,12.8886,13.39528,13.07539,14.82506,14.64795,13.93984,13.08431,14.10425,13.57633,13.31874,13.91102
2015,Argenton 132_11kV,17-Sep-14,MW,14.46457,13.75532,13.52238,13.82876,13.55901,12.71521,12.18362,12.44049,11.97879,11.3219,10.71987,10.29606,10.118,9.97873,9.46169,9.13221,9.26236,9.27329,9.38076,9.7182,10.20136,10.77297,11.19829,11.87557,13.00457,13.77109,14.27696,14.63839,15.03424,15.32158,15.39975,15.58551,15.61929,15.62651,15.51163,15.46513,15.23249,15.21027,15.64484,15.38116,15.40983,15.59943,15.96338,16.02007,16.13991,16.03283,15.75184,15.71635,15.50971,15.78852,16.0078,16.0337,16.06404,16.13031,16.13687,16.15544,16.15203,16.06419,15.71277,15.80798,15.84961,15.48119,15.62859,15.41276,15.66091,15.55128,15.30569,15.08626,15.09608,15.0916,15.21244,15.12836,15.62337,15.77975,15.84894,15.58435,15.32936,15.52522,15.15663,14.79597,14.41848,14.04346,13.74567,13.31044,13.03581,12.69877,13.57453,13.2296,14.68207,14.72489,14.41396,13.7026,14.35842,13.63328,13.70092,14.18352
2015,Argenton 132_11kV,18-Sep-14,MW,14.9293,14.33797,14.00421,14.60097,13.98392,13.26357,12.44875,12.66533,12.19542,11.51678,10.85027,10.57981,10.13714,10.02118,9.79769,9.97954,9.74488,9.55586,10.00296,10.30257,11.08231,11.28179,11.84664,12.61875,13.75447,14.64325,15.1685,15.64757,15.69384,15.97891,16.26133,16.19797,15.95705,15.81849,15.73516,15.38707,15.03358,15.11965,15.05581,15.07092,15.03794,14.91147,14.72041,14.25188,14.49463,14.79688,15.16739,14.99607,14.62483,14.51144,14.5248,14.4776,14.91817,15.17175,14.96186,14.59356,14.70553,14.49602,14.38239,14.4259,14.29149,14.40963,14.56161,14.52576,14.33759,14.32392,14.43594,14.29418,14.68928,15.03761,15.54572,15.84962,16.26308,16.6372,16.68197,16.36582,16.08501,16.23078,15.79282,15.52779,15.4156,14.98671,14.38401,14.18868,13.8043,13.31688,13.74302,13.40692,15.17537,15.17001,14.58895,14.16007,14.5603,14.16997,14.28156,14.438
2015,Argenton 132_11kV,19-Sep-14,MW,15.26471,14.77405,13.92639,14.33128,14.02129,13.13656,12.52616,12.76771,12.40293,11.98558,11.3567,10.89796,10.57996,10.34676,10.10946,9.97628,9.77459,9.85865,9.8495,9.84318,10.49195,11.19324,11.58129,12.76167,14.19886,15.2408,15.82945,16.59341,16.57387,16.90345,17.38607,17.19641,17.1768,16.97551,16.67855,16.2507,15.84303,15.5808,15.72215,15.759,15.49877,15.31517,15.43667,15.03508,15.09497,15.20925,14.73473,14.80734,15.1354,14.92966,14.93708,15.27935,15.27809,15.28967,14.91961,14.36538,14.00001,14.188,14.12853,14.02658,13.90577,13.95271,13.92102,14.3106,14.12471,13.72779,14.20885,14.23602,14.45397,14.6889,14.7585,14.89068,15.41669,15.84996,15.9228,15.90164,15.46493,15.47994,15.35824,14.9668,14.6585,14.48362,14.19056,13.92609,13.81216,13.25347,13.61,13.10602,14.73499,14.79492,13.9949,13.52948,14.19777,13.58995,13.40615,13.71028
2015,Argenton 132_11kV,20-Sep-14,MW,14.31798,13.71189,13.45391,13.59827,13.46888,12.70083,11.94411,11.01217,11.06672,11.33577,10.59921,10.0931,9.73727,9.51025,9.31734,9.11405,8.8126,8.68004,8.71263,8.86407,9.08514,9.29726,9.19551,9.42665,10.02699,10.48259,11.03425,11.8815,12.35899,12.96195,13.18312,13.52416,13.75373,13.70863,13.95598,13.68248,13.75214,13.40786,13.20382,13.03096,12.91873,12.73465,12.5313,12.35522,12.30675,12.26018,11.6128,11.10256,10.9243,10.82061,10.57616,10.47534,10.11136,9.91797,10.00807,10.11055,10.14776,10.32753,10.42975,10.52477,10.56569,10.70458,10.71054,10.88601,10.98022,11.2503,11.81488,11.58482,11.6223,11.90924,12.53721,12.92448,13.61859,13.84192,13.67541,13.57448,13.41704,13.49286,12.98713,12.74801,12.42269,12.21277,12.10854,12.05253,12.08313,11.81301,13.51157,13.39032,12.86148,12.00845,11.91227,11.63873,13.08966,12.81078,11.63378,11.31065
2015,Argenton 132_11kV,21-Sep-14,MW,12.08764,11.17063,10.70657,11.92772,11.38294,10.339,9.74211,9.1473,8.94732,8.91432,8.71208,8.35782,8.2048,8.04179,8.08305,8.01005,8.04816,7.77301,7.6393,7.87908,8.11715,8.18761,8.17763,8.34224,8.789,9.00614,9.09664,9.56538,9.81024,9.99259,9.99759,10.1938,10.734,10.69183,10.8896,11.00128,11.28785,11.52338,11.43678,11.38689,11.4555,11.2784,11.13764,11.23693,11.55286,11.50667,11.41808,11.01662,10.78302,10.59457,10.4653,10.33075,10.0743,9.97383,9.95841,10.05301,9.98018,9.84957,9.72548,9.96233,10.18324,10.41422,10.31893,10.51104,10.67982,10.85427,11.0835,10.96977,11.21341,11.54296,12.06404,12.36072,13.28868,13.6895,13.50673,13.41961,13.09201,13.19339,12.88059,12.55784,12.34372,12.14954,11.85453,11.64697,11.44824,10.96438,12.63173,12.80524,12.30118,12.02976,12.11499,11.96208,13.36354,13.22007,12.04446,11.31607
